id,production_date,panel_serial_nbr,energy_produced
370700,2025-03-02,482303052599,1.97
371131,2025-03-01,482303052269,1.311
371132,2025-03-01,482303052299,1.39
371133,2025-03-01,482303052413,0.619
371134,2025-03-01,482303052483,1.317
371135,2025-03-01,482303052487,1.385
371136,2025-03-01,482303052489,0.624
371137,2025-03-01,482303052497,1.087
371138,2025-03-01,482303052574,1.322
371139,2025-03-01,482303052582,1.084
371140,2025-03-01,482303052599,1.382
371581,2025-02-28,482303052269,0.603
371582,2025-02-28,482303052299,0.668
371583,2025-02-28,482303052413,0.475
371584,2025-02-28,482303052483,0.603
371585,2025-02-28,482303052487,0.667
371586,2025-02-28,482303052489,0.481
371587,2025-02-28,482303052497,0.614
371588,2025-02-28,482303052574,0.613
371589,2025-02-28,482303052582,0.618
371590,2025-02-28,482303052599,0.671
372041,2025-02-27,482303052269,0.565
372042,2025-02-27,482303052299,0.628
372043,2025-02-27,482303052413,0.457
372044,2025-02-27,482303052483,0.565
372045,2025-02-27,482303052487,0.626
372046,2025-02-27,482303052489,0.464
372047,2025-02-27,482303052497,0.579
372048,2025-02-27,482303052574,0.572
372049,2025-02-27,482303052582,0.581
372050,2025-02-27,482303052599,0.629
372511,2025-02-26,482303052269,1.161
372512,2025-02-26,482303052299,1.226
372513,2025-02-26,482303052413,0.572
372514,2025-02-26,482303052483,1.185
372515,2025-02-26,482303052487,1.239
372516,2025-02-26,482303052489,0.596
372517,2025-02-26,482303052497,0.966
372518,2025-02-26,482303052574,1.198
372519,2025-02-26,482303052582,0.984
372520,2025-02-26,482303052599,1.244
372991,2025-02-25,482303052269,0.447
372992,2025-02-25,482303052299,0.513
372993,2025-02-25,482303052413,0.379
372994,2025-02-25,482303052483,0.445
372995,2025-02-25,482303052487,0.509
372996,2025-02-25,482303052489,0.382
372997,2025-02-25,482303052497,0.469
372998,2025-02-25,482303052574,0.454
372999,2025-02-25,482303052582,0.469
373000,2025-02-25,482303052599,0.51
373481,2025-02-24,482303052269,0.144
373482,2025-02-24,482303052299,0.178
373483,2025-02-24,482303052413,0.158
373484,2025-02-24,482303052483,0.143
373485,2025-02-24,482303052487,0.175
373486,2025-02-24,482303052489,0.16
373487,2025-02-24,482303052497,0.175
373488,2025-02-24,482303052574,0.146
373489,2025-02-24,482303052582,0.175
373490,2025-02-24,482303052599,0.177
373981,2025-02-23,482303052269,1.192
373982,2025-02-23,482303052299,1.272
373983,2025-02-23,482303052413,0.497
373984,2025-02-23,482303052483,1.204
373985,2025-02-23,482303052487,1.284
373986,2025-02-23,482303052489,0.506
373987,2025-02-23,482303052497,0.937
373988,2025-02-23,482303052574,1.207
373989,2025-02-23,482303052582,0.94
373990,2025-02-23,482303052599,1.278
374491,2025-02-22,482303052269,0.122
374492,2025-02-22,482303052299,0.154
374493,2025-02-22,482303052413,0.157
374494,2025-02-22,482303052483,0.12
374495,2025-02-22,482303052487,0.152
374496,2025-02-22,482303052489,0.159
374497,2025-02-22,482303052497,0.165
374498,2025-02-22,482303052574,0.124
374499,2025-02-22,482303052582,0.165
374500,2025-02-22,482303052599,0.154
375011,2025-02-21,482303052269,0.967
375012,2025-02-21,482303052299,1.033
375013,2025-02-21,482303052413,0.488
375014,2025-02-21,482303052483,0.982
375015,2025-02-21,482303052487,1.049
375016,2025-02-21,482303052489,0.503
375017,2025-02-21,482303052497,0.81
375018,2025-02-21,482303052574,0.99
375019,2025-02-21,482303052582,0.82
375020,2025-02-21,482303052599,1.05
375541,2025-02-20,482303052269,0.251
375542,2025-02-20,482303052299,0.303
375543,2025-02-20,482303052413,0.284
375544,2025-02-20,482303052483,0.248
375545,2025-02-20,482303052487,0.299
375546,2025-02-20,482303052489,0.287
375547,2025-02-20,482303052497,0.311
375548,2025-02-20,482303052574,0.255
375549,2025-02-20,482303052582,0.311
375550,2025-02-20,482303052599,0.303
376081,2025-02-19,482303052269,0.866
376082,2025-02-19,482303052299,0.945
376083,2025-02-19,482303052413,0.517
376084,2025-02-19,482303052483,0.867
376085,2025-02-19,482303052487,0.941
376086,2025-02-19,482303052489,0.523
376087,2025-02-19,482303052497,0.771
376088,2025-02-19,482303052574,0.872
376089,2025-02-19,482303052582,0.771
376090,2025-02-19,482303052599,0.94
376631,2025-02-18,482303052269,1.455
376632,2025-02-18,482303052299,1.545
376633,2025-02-18,482303052413,0.533
376634,2025-02-18,482303052483,1.475
376635,2025-02-18,482303052487,1.563
376636,2025-02-18,482303052489,0.556
376637,2025-02-18,482303052497,1.112
376638,2025-02-18,482303052574,1.483
376639,2025-02-18,482303052582,1.122
376640,2025-02-18,482303052599,1.564
377191,2025-04-27,482303052269,0.887
377192,2025-04-27,482303052299,1.053
377193,2025-04-27,482303052413,1.035
377194,2025-04-27,482303052483,0.971
377195,2025-04-27,482303052487,1.073
377196,2025-04-27,482303052489,1.068
377197,2025-04-27,482303052497,1.098
377198,2025-04-27,482303052574,0.955
377199,2025-04-27,482303052582,1.124
377200,2025-04-27,482303052599,1.114
378111,2025-04-28,482303052269,2.27
378112,2025-04-28,482303052299,2.48
378113,2025-04-28,482303052413,1.9
378114,2025-04-28,482303052483,2.34
378115,2025-04-28,482303052487,2.47
378116,2025-04-28,482303052489,1.91
378117,2025-04-28,482303052497,2.32
378118,2025-04-28,482303052574,2.33
378119,2025-04-28,482303052582,2.32
378120,2025-04-28,482303052599,2.48
378131,2025-04-29,482303052269,2.31
378132,2025-04-29,482303052299,2.52
378133,2025-04-29,482303052413,1.91
378134,2025-04-29,482303052483,2.39
378135,2025-04-29,482303052487,2.51
378136,2025-04-29,482303052489,1.92
378137,2025-04-29,482303052497,2.36
378138,2025-04-29,482303052574,2.38
378139,2025-04-29,482303052582,2.34
378140,2025-04-29,482303052599,2.51
378161,2025-04-30,482303052269,2.29
378162,2025-04-30,482303052299,2.49
378163,2025-04-30,482303052413,1.93
378164,2025-04-30,482303052483,2.35
378165,2025-04-30,482303052487,2.48
378166,2025-04-30,482303052489,1.93
378167,2025-04-30,482303052497,2.35
378168,2025-04-30,482303052574,2.34
378169,2025-04-30,482303052582,2.33
378170,2025-04-30,482303052599,2.49
378201,2025-05-01,482303052269,2.17
378202,2025-05-01,482303052299,2.39
378203,2025-05-01,482303052413,1.9
378204,2025-05-01,482303052483,2.24
378205,2025-05-01,482303052487,2.38
378206,2025-05-01,482303052489,1.91
378207,2025-05-01,482303052497,2.27
378208,2025-05-01,482303052574,2.24
378209,2025-05-01,482303052582,2.26
378210,2025-05-01,482303052599,2.38
378251,2025-05-02,482303052269,1.91
378252,2025-05-02,482303052299,2.04
378253,2025-05-02,482303052413,1.51
378254,2025-05-02,482303052483,1.92
378255,2025-05-02,482303052487,2.02
378256,2025-05-02,482303052489,1.51
378257,2025-05-02,482303052497,1.87
378258,2025-05-02,482303052574,1.92
378259,2025-05-02,482303052582,1.86
378260,2025-05-02,482303052599,2.02
378311,2025-05-03,482303052269,2.03
378312,2025-05-03,482303052299,2.26
378313,2025-05-03,482303052413,1.92
378314,2025-05-03,482303052483,2.11
378315,2025-05-03,482303052487,2.26
378316,2025-05-03,482303052489,1.95
378317,2025-05-03,482303052497,2.21
378318,2025-05-03,482303052574,2.11
378319,2025-05-03,482303052582,2.22
378320,2025-05-03,482303052599,2.27
378381,2025-05-04,482303052269,1.49
378382,2025-05-04,482303052299,1.65
378383,2025-05-04,482303052413,1.37
378384,2025-05-04,482303052483,1.5
378385,2025-05-04,482303052487,1.64
378386,2025-05-04,482303052489,1.37
378387,2025-05-04,482303052497,1.58
378388,2025-05-04,482303052574,1.51
378389,2025-05-04,482303052582,1.58
378390,2025-05-04,482303052599,1.65
378461,2025-05-05,482303052269,2.27
378462,2025-05-05,482303052299,2.34
378463,2025-05-05,482303052413,1.8
378464,2025-05-05,482303052483,2.26
378465,2025-05-05,482303052487,2.33
378466,2025-05-05,482303052489,1.79
378467,2025-05-05,482303052497,2.22
378468,2025-05-05,482303052574,2.25
378469,2025-05-05,482303052582,2.2
378470,2025-05-05,482303052599,2.32
378551,2025-05-06,482303052269,0.786
378552,2025-05-06,482303052299,0.961
378553,2025-05-06,482303052413,1.023
378554,2025-05-06,482303052483,0.78
378555,2025-05-06,482303052487,0.954
378556,2025-05-06,482303052489,1.033
378557,2025-05-06,482303052497,1.038
378558,2025-05-06,482303052574,0.802
378559,2025-05-06,482303052582,1.043
378560,2025-05-06,482303052599,0.965
378651,2025-05-07,482303052269,1.49
378652,2025-05-07,482303052299,1.62
378653,2025-05-07,482303052413,1.33
378654,2025-05-07,482303052483,1.49
378655,2025-05-07,482303052487,1.61
378656,2025-05-07,482303052489,1.32
378657,2025-05-07,482303052497,1.54
378658,2025-05-07,482303052574,1.5
378659,2025-05-07,482303052582,1.53
378660,2025-05-07,482303052599,1.61
378761,2025-05-08,482303052269,2.1
378762,2025-05-08,482303052299,2.32
378763,2025-05-08,482303052413,1.96
378764,2025-05-08,482303052483,2.16
378765,2025-05-08,482303052487,2.32
378766,2025-05-08,482303052489,1.97
378767,2025-05-08,482303052497,2.28
378768,2025-05-08,482303052574,2.15
378769,2025-05-08,482303052582,2.28
378770,2025-05-08,482303052599,2.33
378881,2025-05-09,482303052269,2.37
378882,2025-05-09,482303052299,2.58
378883,2025-05-09,482303052413,2.11
378884,2025-05-09,482303052483,2.42
378885,2025-05-09,482303052487,2.57
378886,2025-05-09,482303052489,2.11
378887,2025-05-09,482303052497,2.51
378888,2025-05-09,482303052574,2.41
378889,2025-05-09,482303052582,2.49
378890,2025-05-09,482303052599,2.57
379011,2025-05-10,482303052269,2.36
379012,2025-05-10,482303052299,2.57
379013,2025-05-10,482303052413,2.1
379014,2025-05-10,482303052483,2.41
379015,2025-05-10,482303052487,2.56
379016,2025-05-10,482303052489,2.1
379017,2025-05-10,482303052497,2.49
379018,2025-05-10,482303052574,2.4
379019,2025-05-10,482303052582,2.46
379020,2025-05-10,482303052599,2.57
379151,2025-05-11,482303052269,2.37
379152,2025-05-11,482303052299,2.57
379153,2025-05-11,482303052413,2.13
379154,2025-05-11,482303052483,2.41
379155,2025-05-11,482303052487,2.56
379156,2025-05-11,482303052489,2.12
379157,2025-05-11,482303052497,2.53
379158,2025-05-11,482303052574,2.39
379159,2025-05-11,482303052582,2.5
379160,2025-05-11,482303052599,2.56
379301,2025-05-12,482303052269,2.36
379302,2025-05-12,482303052299,2.57
379303,2025-05-12,482303052413,2.11
379304,2025-05-12,482303052483,2.4
379305,2025-05-12,482303052487,2.55
379306,2025-05-12,482303052489,2.11
379307,2025-05-12,482303052497,2.51
379308,2025-05-12,482303052574,2.39
379309,2025-05-12,482303052582,2.47
379310,2025-05-12,482303052599,2.56
379461,2025-05-13,482303052269,2.38
379462,2025-05-13,482303052299,2.6
379463,2025-05-13,482303052413,2.18
379464,2025-05-13,482303052483,2.43
379465,2025-05-13,482303052487,2.59
379466,2025-05-13,482303052489,2.18
379467,2025-05-13,482303052497,2.56
379468,2025-05-13,482303052574,2.42
379469,2025-05-13,482303052582,2.54
379470,2025-05-13,482303052599,2.59
379631,2025-05-14,482303052269,2.34
379632,2025-05-14,482303052299,2.47
379633,2025-05-14,482303052413,1.93
379634,2025-05-14,482303052483,2.35
379635,2025-05-14,482303052487,2.46
379636,2025-05-14,482303052489,1.93
379637,2025-05-14,482303052497,2.34
379638,2025-05-14,482303052574,2.35
379639,2025-05-14,482303052582,2.33
379640,2025-05-14,482303052599,2.47
379811,2025-05-15,482303052269,2.47
379812,2025-05-15,482303052299,2.62
379813,2025-05-15,482303052413,2.07
379814,2025-05-15,482303052483,2.5
379815,2025-05-15,482303052487,2.6
379816,2025-05-15,482303052489,2.07
379817,2025-05-15,482303052497,2.5
379818,2025-05-15,482303052574,2.5
379819,2025-05-15,482303052582,2.49
379820,2025-05-15,482303052599,2.61
380001,2025-05-16,482303052269,1.55
380002,2025-05-16,482303052299,1.69
380003,2025-05-16,482303052413,1.6
380004,2025-05-16,482303052483,1.55
380005,2025-05-16,482303052487,1.68
380006,2025-05-16,482303052489,1.63
380007,2025-05-16,482303052497,1.73
380008,2025-05-16,482303052574,1.58
380009,2025-05-16,482303052582,1.74
380010,2025-05-16,482303052599,1.69
380201,2025-05-17,482303052269,2.21
380202,2025-05-17,482303052299,2.4
380203,2025-05-17,482303052413,2.01
380204,2025-05-17,482303052483,2.24
380205,2025-05-17,482303052487,2.39
380206,2025-05-17,482303052489,2.03
380207,2025-05-17,482303052497,2.35
380208,2025-05-17,482303052574,2.24
380209,2025-05-17,482303052582,2.36
380210,2025-05-17,482303052599,2.4
380411,2025-05-18,482303052269,1.51
380412,2025-05-18,482303052299,1.65
380413,2025-05-18,482303052413,1.39
380414,2025-05-18,482303052483,1.51
380415,2025-05-18,482303052487,1.64
380416,2025-05-18,482303052489,1.39
380417,2025-05-18,482303052497,1.59
380418,2025-05-18,482303052574,1.52
380419,2025-05-18,482303052582,1.58
380420,2025-05-18,482303052599,1.65
380631,2025-05-19,482303052269,2.39
380632,2025-05-19,482303052299,2.61
380633,2025-05-19,482303052413,2.22
380634,2025-05-19,482303052483,2.42
380635,2025-05-19,482303052487,2.6
380636,2025-05-19,482303052489,2.22
380637,2025-05-19,482303052497,2.58
380638,2025-05-19,482303052574,2.42
380639,2025-05-19,482303052582,2.56
380640,2025-05-19,482303052599,2.61
380861,2025-05-20,482303052269,2.4
380862,2025-05-20,482303052299,2.62
380863,2025-05-20,482303052413,2.23
380864,2025-05-20,482303052483,2.43
380865,2025-05-20,482303052487,2.61
380866,2025-05-20,482303052489,2.24
380867,2025-05-20,482303052497,2.58
380868,2025-05-20,482303052574,2.44
380869,2025-05-20,482303052582,2.59
380870,2025-05-20,482303052599,2.62
381101,2025-05-21,482303052269,1.78
381102,2025-05-21,482303052299,1.98
381103,2025-05-21,482303052413,1.77
381104,2025-05-21,482303052483,1.79
381105,2025-05-21,482303052487,1.98
381106,2025-05-21,482303052489,1.79
381107,2025-05-21,482303052497,1.97
381108,2025-05-21,482303052574,1.82
381109,2025-05-21,482303052582,1.98
381110,2025-05-21,482303052599,2
381351,2025-05-22,482303052269,1.79
381352,2025-05-22,482303052299,1.97
381353,2025-05-22,482303052413,1.88
381354,2025-05-22,482303052483,1.72
381355,2025-05-22,482303052487,1.96
381356,2025-05-22,482303052489,1.89
381357,2025-05-22,482303052497,2.06
381358,2025-05-22,482303052574,1.7
381359,2025-05-22,482303052582,2.01
381360,2025-05-22,482303052599,1.98
381611,2025-05-23,482303052269,1.49
381612,2025-05-23,482303052299,1.7
381613,2025-05-23,482303052413,1.54
381614,2025-05-23,482303052483,1.47
381615,2025-05-23,482303052487,1.68
381616,2025-05-23,482303052489,1.55
381617,2025-05-23,482303052497,1.69
381618,2025-05-23,482303052574,1.48
381619,2025-05-23,482303052582,1.69
381620,2025-05-23,482303052599,1.7
381881,2025-05-24,482303052269,0.465
381882,2025-05-24,482303052299,0.581
381883,2025-05-24,482303052413,0.588
381884,2025-05-24,482303052483,0.455
381885,2025-05-24,482303052487,0.574
381886,2025-05-24,482303052489,0.587
381887,2025-05-24,482303052497,0.614
381888,2025-05-24,482303052574,0.471
381889,2025-05-24,482303052582,0.61
381890,2025-05-24,482303052599,0.581
382161,2025-05-25,482303052269,1.18
382162,2025-05-25,482303052299,1.31
382163,2025-05-25,482303052413,1.18
382164,2025-05-25,482303052483,1.17
382165,2025-05-25,482303052487,1.3
382166,2025-05-25,482303052489,1.17
382167,2025-05-25,482303052497,1.29
382168,2025-05-25,482303052574,1.19
382169,2025-05-25,482303052582,1.29
382170,2025-05-25,482303052599,1.31
382451,2025-05-26,482303052269,2.01
382452,2025-05-26,482303052299,2.2
382453,2025-05-26,482303052413,1.96
382454,2025-05-26,482303052483,2.02
382455,2025-05-26,482303052487,2.19
382456,2025-05-26,482303052489,1.97
382457,2025-05-26,482303052497,2.17
382458,2025-05-26,482303052574,2.02
382459,2025-05-26,482303052582,2.17
382460,2025-05-26,482303052599,2.2
382751,2025-05-27,482303052269,0.903
382752,2025-05-27,482303052299,1.007
382753,2025-05-27,482303052413,0.941
382754,2025-05-27,482303052483,0.898
382755,2025-05-27,482303052487,1
382756,2025-05-27,482303052489,0.945
382757,2025-05-27,482303052497,1.013
382758,2025-05-27,482303052574,0.914
382759,2025-05-27,482303052582,1.013
382760,2025-05-27,482303052599,1.009
383061,2025-05-28,482303052269,1.51
383062,2025-05-28,482303052299,1.62
383063,2025-05-28,482303052413,1.29
383064,2025-05-28,482303052483,1.5
383065,2025-05-28,482303052487,1.6
383066,2025-05-28,482303052489,1.28
383067,2025-05-28,482303052497,1.54
383068,2025-05-28,482303052574,1.5
383069,2025-05-28,482303052582,1.52
383070,2025-05-28,482303052599,1.61
383381,2025-05-29,482303052269,0.775
383382,2025-05-29,482303052299,0.894
383383,2025-05-29,482303052413,0.785
383384,2025-05-29,482303052483,0.762
383385,2025-05-29,482303052487,0.879
383386,2025-05-29,482303052489,0.776
383387,2025-05-29,482303052497,0.879
383388,2025-05-29,482303052574,0.773
383389,2025-05-29,482303052582,0.867
383390,2025-05-29,482303052599,0.884
383711,2025-05-30,482303052269,2.26
383712,2025-05-30,482303052299,2.36
383713,2025-05-30,482303052413,1.93
383714,2025-05-30,482303052483,2.26
383715,2025-05-30,482303052487,2.35
383716,2025-05-30,482303052489,1.93
383717,2025-05-30,482303052497,2.27
383718,2025-05-30,482303052574,2.26
383719,2025-05-30,482303052582,2.25
383720,2025-05-30,482303052599,2.35
384051,2025-05-31,482303052269,1.97
384052,2025-05-31,482303052299,2.14
384053,2025-05-31,482303052413,1.87
384054,2025-05-31,482303052483,1.97
384055,2025-05-31,482303052487,2.13
384056,2025-05-31,482303052489,1.87
384057,2025-05-31,482303052497,2.1
384058,2025-05-31,482303052574,1.98
384059,2025-05-31,482303052582,2.09
384060,2025-05-31,482303052599,2.14
384401,2025-06-01,482303052269,1.66
384402,2025-06-01,482303052299,1.87
384403,2025-06-01,482303052413,1.67
384404,2025-06-01,482303052483,1.65
384405,2025-06-01,482303052487,1.85
384406,2025-06-01,482303052489,1.67
384407,2025-06-01,482303052497,1.85
384408,2025-06-01,482303052574,1.67
384409,2025-06-01,482303052582,1.84
384410,2025-06-01,482303052599,1.87
384761,2023-08-26,482303052269,1.43
384762,2023-08-26,482303052299,1.56
384763,2023-08-26,482303052413,1.32
384764,2023-08-26,482303052483,1.45
384765,2023-08-26,482303052487,1.56
384766,2023-08-26,482303052489,1.35
384767,2023-08-26,482303052497,1.54
384768,2023-08-26,482303052574,1.46
384769,2023-08-26,482303052582,1.55
384770,2023-08-26,482303052599,1.56
384771,2023-08-27,482303052269,1.32
384772,2023-08-27,482303052299,1.5
384773,2023-08-27,482303052413,1.29
384774,2023-08-27,482303052483,1.37
384775,2023-08-27,482303052487,1.49
384776,2023-08-27,482303052489,1.32
384777,2023-08-27,482303052497,1.49
384778,2023-08-27,482303052574,1.39
384779,2023-08-27,482303052582,1.5
384780,2023-08-27,482303052599,1.5
384781,2023-08-28,482303052269,1.73
384782,2023-08-28,482303052299,1.91
384783,2023-08-28,482303052413,1.46
384784,2023-08-28,482303052483,1.79
384785,2023-08-28,482303052487,1.9
384786,2023-08-28,482303052489,1.49
384787,2023-08-28,482303052497,1.8
384788,2023-08-28,482303052574,1.8
384789,2023-08-28,482303052582,1.82
384790,2023-08-28,482303052599,1.9
384791,2023-08-29,482303052269,0.979
384792,2023-08-29,482303052299,1.128
384793,2023-08-29,482303052413,1.036
384794,2023-08-29,482303052483,1.013
384795,2023-08-29,482303052487,1.123
384796,2023-08-29,482303052489,1.061
384797,2023-08-29,482303052497,1.141
384798,2023-08-29,482303052574,1.027
384799,2023-08-29,482303052582,1.154
384800,2023-08-29,482303052599,1.131
384801,2023-08-30,482303052269,1.015
384802,2023-08-30,482303052299,1.104
384803,2023-08-30,482303052413,0.884
384804,2023-08-30,482303052483,1.011
384805,2023-08-30,482303052487,1.095
384806,2023-08-30,482303052489,0.897
384807,2023-08-30,482303052497,1.057
384808,2023-08-30,482303052574,1.025
384809,2023-08-30,482303052582,1.056
384810,2023-08-30,482303052599,1.098
384811,2023-08-31,482303052269,1.83
384812,2023-08-31,482303052299,1.93
384813,2023-08-31,482303052413,1.27
384814,2023-08-31,482303052483,1.84
384815,2023-08-31,482303052487,1.91
384816,2023-08-31,482303052489,1.28
384817,2023-08-31,482303052497,1.72
384818,2023-08-31,482303052574,1.85
384819,2023-08-31,482303052582,1.71
384820,2023-08-31,482303052599,1.91
384821,2023-09-01,482303052269,0.683
384822,2023-09-01,482303052299,0.79
384823,2023-09-01,482303052413,0.735
384824,2023-09-01,482303052483,0.672
384825,2023-09-01,482303052487,0.78
384826,2023-09-01,482303052489,0.742
384827,2023-09-01,482303052497,0.81
384828,2023-09-01,482303052574,0.69
384829,2023-09-01,482303052582,0.8
384830,2023-09-01,482303052599,0.784
384831,2023-09-02,482303052269,1.119
384832,2023-09-02,482303052299,1.211
384833,2023-09-02,482303052413,0.69
384834,2023-09-02,482303052483,1.117
384835,2023-09-02,482303052487,1.206
384836,2023-09-02,482303052489,0.697
384837,2023-09-02,482303052497,1.012
384838,2023-09-02,482303052574,1.127
384839,2023-09-02,482303052582,1.009
384840,2023-09-02,482303052599,1.202
384841,2023-09-03,482303052269,1.72
384842,2023-09-03,482303052299,1.85
384843,2023-09-03,482303052413,1.32
384844,2023-09-03,482303052483,1.75
384845,2023-09-03,482303052487,1.84
384846,2023-09-03,482303052489,1.34
384847,2023-09-03,482303052497,1.69
384848,2023-09-03,482303052574,1.77
384849,2023-09-03,482303052582,1.68
384850,2023-09-03,482303052599,1.85
384851,2023-09-04,482303052269,1.85
384852,2023-09-04,482303052299,2.01
384853,2023-09-04,482303052413,1.42
384854,2023-09-04,482303052483,1.91
384855,2023-09-04,482303052487,2
384856,2023-09-04,482303052489,1.45
384857,2023-09-04,482303052497,1.84
384858,2023-09-04,482303052574,1.92
384859,2023-09-04,482303052582,1.82
384860,2023-09-04,482303052599,2
384861,2023-09-05,482303052269,2.15
384862,2023-09-05,482303052299,2.3
384863,2023-09-05,482303052413,1.46
384864,2023-09-05,482303052483,2.21
384865,2023-09-05,482303052487,2.29
384866,2023-09-05,482303052489,1.48
384867,2023-09-05,482303052497,2.03
384868,2023-09-05,482303052574,2.22
384869,2023-09-05,482303052582,2
384870,2023-09-05,482303052599,2.28
384871,2023-09-06,482303052269,2.12
384872,2023-09-06,482303052299,2.27
384873,2023-09-06,482303052413,1.41
384874,2023-09-06,482303052483,2.18
384875,2023-09-06,482303052487,2.26
384876,2023-09-06,482303052489,1.43
384877,2023-09-06,482303052497,1.98
384878,2023-09-06,482303052574,2.19
384879,2023-09-06,482303052582,1.96
384880,2023-09-06,482303052599,2.26
384881,2023-09-07,482303052269,2.13
384882,2023-09-07,482303052299,2.28
384883,2023-09-07,482303052413,1.41
384884,2023-09-07,482303052483,2.18
384885,2023-09-07,482303052487,2.26
384886,2023-09-07,482303052489,1.43
384887,2023-09-07,482303052497,1.99
384888,2023-09-07,482303052574,2.19
384889,2023-09-07,482303052582,1.96
384890,2023-09-07,482303052599,2.26
384891,2023-09-08,482303052269,1.89
384892,2023-09-08,482303052299,2.05
384893,2023-09-08,482303052413,1.32
384894,2023-09-08,482303052483,1.95
384895,2023-09-08,482303052487,2.05
384896,2023-09-08,482303052489,1.35
384897,2023-09-08,482303052497,1.79
384898,2023-09-08,482303052574,1.97
384899,2023-09-08,482303052582,1.79
384900,2023-09-08,482303052599,2.05
384901,2023-09-09,482303052269,1.9
384902,2023-09-09,482303052299,2.03
384903,2023-09-09,482303052413,1.22
384904,2023-09-09,482303052483,1.95
384905,2023-09-09,482303052487,2.03
384906,2023-09-09,482303052489,1.24
384907,2023-09-09,482303052497,1.72
384908,2023-09-09,482303052574,1.97
384909,2023-09-09,482303052582,1.72
384910,2023-09-09,482303052599,2.02
384911,2023-09-10,482303052269,1.82
384912,2023-09-10,482303052299,1.96
384913,2023-09-10,482303052413,1.22
384914,2023-09-10,482303052483,1.86
384915,2023-09-10,482303052487,1.96
384916,2023-09-10,482303052489,1.24
384917,2023-09-10,482303052497,1.69
384918,2023-09-10,482303052574,1.88
384919,2023-09-10,482303052582,1.68
384920,2023-09-10,482303052599,1.96
384921,2023-09-11,482303052269,1.33
384922,2023-09-11,482303052299,1.47
384923,2023-09-11,482303052413,1.07
384924,2023-09-11,482303052483,1.38
384925,2023-09-11,482303052487,1.47
384926,2023-09-11,482303052489,1.11
384927,2023-09-11,482303052497,1.35
384928,2023-09-11,482303052574,1.41
384929,2023-09-11,482303052582,1.37
384930,2023-09-11,482303052599,1.48
384931,2023-09-12,482303052269,0.739
384932,2023-09-12,482303052299,0.839
384933,2023-09-12,482303052413,0.744
384934,2023-09-12,482303052483,0.737
384935,2023-09-12,482303052487,0.834
384936,2023-09-12,482303052489,0.758
384937,2023-09-12,482303052497,0.837
384938,2023-09-12,482303052574,0.758
384939,2023-09-12,482303052582,0.838
384940,2023-09-12,482303052599,0.839
384941,2023-09-13,482303052269,1.69
384942,2023-09-13,482303052299,1.79
384943,2023-09-13,482303052413,1.14
384944,2023-09-13,482303052483,1.7
384945,2023-09-13,482303052487,1.79
384946,2023-09-13,482303052489,1.16
384947,2023-09-13,482303052497,1.59
384948,2023-09-13,482303052574,1.71
384949,2023-09-13,482303052582,1.58
384950,2023-09-13,482303052599,1.78
384951,2023-09-14,482303052269,1.98
384952,2023-09-14,482303052299,2.1
384953,2023-09-14,482303052413,1.28
384954,2023-09-14,482303052483,2.01
384955,2023-09-14,482303052487,2.1
384956,2023-09-14,482303052489,1.31
384957,2023-09-14,482303052497,1.83
384958,2023-09-14,482303052574,2.04
384959,2023-09-14,482303052582,1.82
384960,2023-09-14,482303052599,2.09
384961,2023-09-15,482303052269,1.83
384962,2023-09-15,482303052299,1.96
384963,2023-09-15,482303052413,1.2
384964,2023-09-15,482303052483,1.86
384965,2023-09-15,482303052487,1.95
384966,2023-09-15,482303052489,1.23
384967,2023-09-15,482303052497,1.7
384968,2023-09-15,482303052574,1.89
384969,2023-09-15,482303052582,1.68
384970,2023-09-15,482303052599,1.95
384971,2023-09-16,482303052269,1.61
384972,2023-09-16,482303052299,1.74
384973,2023-09-16,482303052413,1.13
384974,2023-09-16,482303052483,1.64
384975,2023-09-16,482303052487,1.74
384976,2023-09-16,482303052489,1.16
384977,2023-09-16,482303052497,1.53
384978,2023-09-16,482303052574,1.68
384979,2023-09-16,482303052582,1.53
384980,2023-09-16,482303052599,1.74
384981,2023-09-17,482303052269,0.388
384982,2023-09-17,482303052299,0.455
384983,2023-09-17,482303052413,0.431
384984,2023-09-17,482303052483,0.383
384985,2023-09-17,482303052487,0.45
384986,2023-09-17,482303052489,0.436
384987,2023-09-17,482303052497,0.472
384988,2023-09-17,482303052574,0.394
384989,2023-09-17,482303052582,0.466
384990,2023-09-17,482303052599,0.454
384991,2023-09-18,482303052269,1.074
384992,2023-09-18,482303052299,1.131
384993,2023-09-18,482303052413,0.749
384994,2023-09-18,482303052483,1.083
384995,2023-09-18,482303052487,1.13
384996,2023-09-18,482303052489,0.764
384997,2023-09-18,482303052497,1.024
384998,2023-09-18,482303052574,1.092
384999,2023-09-18,482303052582,1.021
385000,2023-09-18,482303052599,1.132
385001,2023-09-19,482303052269,0.484
385002,2023-09-19,482303052299,0.576
385003,2023-09-19,482303052413,0.531
385004,2023-09-19,482303052483,0.489
385005,2023-09-19,482303052487,0.574
385006,2023-09-19,482303052489,0.543
385007,2023-09-19,482303052497,0.586
385008,2023-09-19,482303052574,0.513
385009,2023-09-19,482303052582,0.589
385010,2023-09-19,482303052599,0.579
385011,2023-09-20,482303052269,0.464
385012,2023-09-20,482303052299,0.531
385013,2023-09-20,482303052413,0.43
385014,2023-09-20,482303052483,0.457
385015,2023-09-20,482303052487,0.524
