id,consumption_date,stand_i,stand_ii,gas
2075,2021-06-20 09:00:00.000000,47248,46962,38569.853
2076,2021-06-21 00:00:00.000000,47248,46962,38569.853
2077,2021-06-22 00:00:00.000000,47248,46962,38569.853
2078,2021-06-23 10:00:00.000000,47263,46982,38571.705
2079,2021-06-24 00:00:00.000000,47263,46982,38571.705
2080,2021-06-25 10:00:00.000000,47268,46998,38572.788
2081,2021-06-26 20:00:00.000000,47279,47005,38573.842
2082,2021-06-27 09:30:00.000000,47282,47005,38573.972
2083,2021-06-28 00:00:00.000000,47282,47005,38573.972
2084,2021-07-01 07:00:00.000000,47302,47032,38576.925
2085,2021-07-02 10:00:00.000000,47304,47040,38577.898
2086,2021-07-03 00:00:00.000000,47304,47040,38577.898
2087,2021-07-04 00:00:00.000000,47304,47040,38577.898
2088,2021-07-05 08:00:00.000000,47332,47047,38580.022
2089,2021-07-06 07:00:00.000000,47334,47054,38580.65
2090,2021-07-07 08:00:00.000000,47336,47064,38581.172
2091,2021-07-08 00:00:00.000000,47336,47064,38581.172
2092,2021-07-09 10:30:00.000000,47340,47081,38582.777
2093,2021-07-10 00:00:00.000000,47340,47081,38582.777
2094,2021-07-11 06:00:00.000000,47358,47091,38583.822
2095,2021-07-12 07:00:00.000000,47374,47091,38584.383
2096,2021-07-13 08:30:00.000000,47376,47100,38585.06
2097,2021-07-14 06:00:00.000000,47378,47109,38585.592
2098,2021-07-15 08:00:00.000000,47380,47117,38586.224
2099,2021-07-16 08:00:00.000000,47382,47126,38586.93
2100,2021-07-17 10:30:00.000000,47386,47138,38587.65
2101,2021-07-18 10:00:00.000000,47399,47138,38588.258
2102,2021-07-19 11:00:00.000000,47414,47139,38588.83
2103,2021-07-20 10:00:00.000000,47416,47148,38589.691
2104,2021-07-21 00:00:00.000000,47416,47148,38589.691
2105,2021-07-22 00:00:00.000000,47416,47148,38589.691
2106,2021-07-23 09:30:00.000000,47422,47190,38591.362
2107,2021-07-25 11:00:00.000000,47439,47203,38592.708
2108,2021-07-26 14:00:00.000000,47456,47206,38593.466
2109,2021-07-27 09:00:00.000000,47458,47215,38593.99
2110,2021-07-28 10:00:00.000000,47461,47225,38594.653
2111,2021-07-29 00:00:00.000000,47461,47225,38594.653
2112,2021-07-30 00:00:00.000000,47461,47225,38594.653
2113,2021-07-31 11:00:00.000000,47471,47247,38596.745
2114,2021-08-01 05:00:00.000000,47481,47247,38597.293
2115,2021-08-02 06:00:00.000000,47494,47247,38597.937
2116,2021-08-03 10:00:00.000000,47496,47257,38598.612
2117,2021-08-04 00:00:00.000000,47496,47257,38598.612
2118,2021-08-05 09:00:00.000000,47499,47275,38600.157
2119,2021-08-06 09:00:00.000000,47502,47284,38600.787
2120,2021-08-07 11:30:00.000000,47506,47292,38601.527
2121,2021-08-08 11:30:00.000000,47521,47292,38602.325
2122,2021-08-09 15:40:00.000000,47532,47295,38603.38
2123,2021-08-10 11:30:00.000000,47534,47302,38603.784
2124,2021-08-11 00:00:00.000000,47534,47302,38603.784
2125,2021-08-12 09:30:00.000000,47539,47323,38605.068
2126,2021-08-13 00:00:00.000000,47539,47323,38605.068
2127,2021-08-14 10:00:00.000000,47544,47341,38606.253
2128,2021-08-15 08:30:00.000000,47557,47341,38606.929
2129,2021-08-16 08:00:00.000000,47575,47341,38607.593
2130,2021-08-17 00:00:00.000000,47575,47341,38607.593
2131,2021-08-18 08:30:00.000000,47579,47360,38608.728
2132,2021-08-19 11:30:00.000000,47582,47369,38609.605
2133,2021-08-20 11:00:00.000000,47584,47377,38610.452
2134,2021-08-21 10:30:00.000000,47588,47383,38610.885
2135,2021-08-22 12:00:00.000000,47602,47383,38611.494
2136,2021-08-23 00:00:00.000000,47602,47383,38611.494
2137,2021-08-24 09:00:00.000000,47616,47395,38612.841
2138,2021-08-25 10:00:00.000000,47619,47404,38613.57
2139,2021-08-26 09:00:00.000000,47621,47411,38614.204
2140,2021-08-27 10:00:00.000000,47623,47421,38615.121
2141,2021-08-28 09:45:00.000000,47626,47428,38615.615
2142,2021-08-29 12:30:00.000000,47639,47428,38616.44
2143,2021-08-30 00:00:00.000000,47639,47428,38616.44
2144,2021-08-31 11:00:00.000000,47652,47438,38617.829
2145,2021-09-01 07:00:00.000000,47653,47445,38618.363
2146,2021-09-02 10:00:00.000000,47656,47454,38619.012
2147,2021-09-02 13:15:00.000000,47656,47456,38619.46
2148,2021-09-03 08:30:00.000000,47657,47459,38619.77
2149,2021-09-04 00:00:00.000000,47657,47459,38619.77
2150,2021-09-05 00:00:00.000000,47657,47459,38619.77
2151,2021-09-06 12:30:00.000000,47685,47468,38621.923
2152,2021-09-07 07:00:00.000000,47687,47474,38622.213
2153,2021-09-08 10:30:00.000000,47690,47485,38622.911
2154,2021-09-09 16:00:00.000000,47692,47502,38624.337
2155,2021-09-10 00:00:00.000000,47692,47502,38624.337
2156,2021-09-11 07:00:00.000000,47699,47525,38625.799
2157,2021-09-12 12:00:00.000000,47715,47525,38626.574
2158,2021-09-13 00:00:00.000000,47715,47525,38626.574
2159,2021-09-14 10:00:00.000000,47730,47536,38628.107
2160,2021-09-15 11:00:00.000000,47733,47547,38628.107
2161,2021-09-16 00:00:00.000000,47733,47547,38628.107
2162,2021-09-17 12:00:00.000000,47737,47563,38630.223
2163,2021-09-18 00:00:00.000000,47737,47563,38630.223
2164,2021-09-19 10:00:00.000000,47755,47569,38631.398
2165,2021-09-20 08:00:00.000000,47768,47570,38631.398
2166,2021-09-21 00:00:00.000000,47768,47570,38631.398
2167,2021-09-22 00:00:00.000000,47768,47570,38631.398
2168,2021-09-23 09:30:00.000000,47774,47599,38634.042
2169,2021-09-24 00:00:00.000000,47774,47599,38634.042
2170,2021-09-25 09:30:00.000000,47779,47614,38635.362
2171,2021-09-26 15:00:00.000000,47803,47614,38636.379
2172,2021-09-27 00:00:00.000000,47803,47614,38636.379
2173,2021-09-28 11:00:00.000000,47815,47624,38637.393
2174,2021-09-29 10:30:00.000000,47817,47636,38638.193
2175,2021-09-30 11:30:00.000000,47818,47647,38639.194
2176,2021-10-01 07:00:00.000000,47822,47650,38639.625
2177,2021-10-02 11:30:00.000000,47826,47658,38640.313
2178,2021-10-03 15:00:00.000000,47839,47658,38641.534
2179,2021-10-04 00:00:00.000000,47839,47658,38641.534
2180,2021-10-05 16:30:00.000000,47849,47667,38643.162
2181,2021-10-06 00:00:00.000000,47849,47667,38643.162
2182,2021-10-07 08:30:00.000000,47853,47679,38644.291
2183,2021-10-08 07:00:00.000000,47855,47686,38644.955
2184,2021-10-09 10:30:00.000000,47857,47695,38646.279
2185,2021-10-10 22:00:00.000000,47876,47695,38647.635
2186,2021-10-11 09:00:00.000000,47878,47696,38647.737
2187,2021-10-12 10:00:00.000000,47880,47703,38648.353
2188,2021-10-13 00:00:00.000000,47880,47703,38648.353
2189,2021-10-14 11:00:00.000000,47884,47718,38649.711
2190,2021-10-15 00:00:00.000000,47884,47718,38649.711
2191,2021-10-16 15:30:00.000000,47898,47737,38651.729
2192,2021-10-17 13:30:00.000000,47910,47737,38652.351
2193,2021-10-18 14:30:00.000000,47920,47741,38653.44
2194,2021-10-19 10:30:00.000000,47923,47746,38653.765
2195,2021-10-20 07:00:00.000000,47926,47754,38654.424
2196,2021-10-21 12:00:00.000000,47926,47763,38655.372
2197,2021-10-22 10:00:00.000000,47929,47772,38657.165
2198,2021-10-23 00:00:00.000000,47929,47772,38657.165
2199,2021-10-24 18:30:00.000000,47951,47780,38661.155
2200,2021-10-25 10:45:00.000000,47955,47781,38661.607
2201,2021-10-26 00:00:00.000000,47955,47781,38661.607
2202,2021-10-27 07:45:00.000000,47960,47803,38662.934
2203,2021-10-28 00:00:00.000000,47960,47803,38662.934
2204,2021-10-29 00:00:00.000000,47960,47803,38662.934
2205,2021-10-30 08:30:00.000000,47966,47837,38665.092
2206,2021-10-31 11:30:00.000000,47982,47837,38666.115
2207,2021-11-01 05:00:00.000000,47990,47837,38666.714
2208,2021-11-02 08:00:00.000000,47993,47848,38667.833
2209,2021-11-03 08:00:00.000000,47995,47861,38670.052
2210,2021-11-04 09:30:00.000000,47997,47873,38670.78
2211,2021-11-05 10:00:00.000000,47999,47885,38671.618
2212,2021-11-06 08:00:00.000000,48003,47891,38672.152
2213,2021-11-07 11:00:00.000000,48018,47891,38675.305
2214,2021-11-08 04:30:00.000000,48027,47891,38676.035
2215,2021-11-09 14:45:00.000000,48030,47906,38678.853
2216,2021-11-10 00:00:00.000000,48030,47906,38678.853
2217,2021-11-11 15:45:00.000000,48036,47934,38680.84
2218,2021-11-12 00:00:00.000000,48036,47934,38680.84
2219,2021-11-13 07:00:00.000000,48040,47950,38681.767
2220,2021-11-13 08:00:00.000000,48042,47950,38682.862
2221,2021-11-14 10:15:00.000000,48059,47950,38684.062
2222,2021-11-15 05:30:00.000000,48072,47950,38685.56
2223,2021-11-16 00:00:00.000000,48072,47950,38685.56
2224,2021-11-17 05:30:00.000000,48077,47978,38691.251
2225,2021-11-18 08:15:00.000000,48080,47992,38695.313
2226,2021-11-19 03:15:00.000000,48081,48003,38696.658
2227,2021-11-20 00:00:00.000000,48081,48003,38696.658
2228,2021-11-21 10:00:00.000000,48098,48014,38699.101
2229,2021-11-22 08:30:00.000000,48109,48015,38701.499
2230,2021-11-23 00:00:00.000000,48109,48015,38701.499
2231,2021-11-24 00:00:00.000000,48109,48015,38701.499
2232,2021-11-25 00:00:00.000000,48109,48015,38701.499
2233,2021-11-26 10:30:00.000000,48120,48060,38712.144
2234,2021-11-26 16:30:00.000000,48120,48062,38712.545
2235,2021-11-27 11:30:00.000000,48126,48066,38714.76
2236,2021-11-28 12:30:00.000000,48142,48066,38717.644
2237,2021-11-29 11:00:00.000000,48154,48071,38723.753
3350,2021-12-01 14:00:00.000000,48163,48088,38724.943
3351,2021-12-02 08:30:00.000000,48165,48097,38730.685
3352,2021-12-02 15:30:00.000000,48165,48102,38731.153
3353,2021-12-03 10:00:00.000000,48173,48111,38734.28
3354,2021-12-04 00:00:00.000000,48173,48111,38734.28
3355,2021-12-05 05:30:00.000000,48196,48118,38741.027
3356,2021-12-05 14:30:00.000000,48205,48118,38743.948
3357,2021-12-06 00:00:00.000000,48212,48119,38747.715
3358,2021-12-07 00:00:00.000000,48212,48119,38747.715
3359,2021-12-08 09:30:00.000000,48219,48134,38755.603
3360,2021-12-09 00:00:00.000000,48219,48134,38755.603
3361,2021-12-10 08:30:00.000000,48224,48161,38763.057
3362,2021-12-10 10:23:00.000000,48224,48161,38764.243
3363,2021-12-11 00:00:00.000000,48224,48162,38764.269
3364,2021-12-12 10:00:00.000000,48243,48168,38770.397
3365,2021-12-12 12:00:00.000000,48245,48168,38770.397
3382,2021-12-13 00:00:00.000000,48245,48168,38770.397
3383,2021-12-14 10:30:00.000000,48258,48178,38777.702
3402,2021-12-15 00:00:00.000000,48258,48178,38777.702
3403,2021-12-16 10:00:00.000000,48262,48196,38782.551
3404,2021-12-17 10:30:00.000000,48265,48205,38785.689
3405,2021-12-18 10:00:00.000000,48269,48211,38787.393
3426,2021-12-17 00:00:00.000000,48265,48205,38785.689
3427,2021-12-18 10:30:00.000000,48269,48211,38787.393
3428,2021-12-19 00:00:00.000000,48269,48211,38787.393
3429,2021-12-20 00:00:00.000000,48269,48211,38787.393
3430,2021-12-21 09:00:00.000000,48296,48221,38800.29
4081,2021-12-22 11:00:00.000000,48298,48230,38807.237
4108,2021-12-23 07:00:00.000000,48305,48239,38811.662
4136,2021-12-24 10:30:00.000000,48306,48253,38815.721
4137,2021-12-25 20:30:00.000000,48320,48262,38822.839
4167,2021-12-26 07:30:00.000000,48326,48262,38825.061
4168,2021-12-26 18:15:00.000000,48335,48262,38828.634
4169,2021-12-26 10:00:00.000000,48337,48262,38829.205
4170,2021-12-27 05:30:00.000000,48339,48262,38829.287
4171,2021-12-27 13:00:00.000000,48340,48266,38832.489
4172,2021-12-27 16:00:00.000000,48340,48267,38832.742
4173,2021-12-28 06:00:00.000000,48341,48271,38834.473
4174,2021-12-29 09:30:00.000000,48343,48280,38837.591
4175,2021-12-30 18:00:00.000000,48346,48293,38839.902
4176,2021-12-31 10:30:00.000000,48350,48300,38840.189
4177,2021-12-31 16:00:00.000000,48350,48302,38840.724
4178,2022-01-01 11:30:00.000000,48354,48306,38841.815
4220,2022-01-01 22:00:00.000000,48362,48306,38842.37
4221,2022-01-02 11:00:00.000000,48366,48306,38842.51
4222,2022-01-03 08:00:00.000000,48378,48306,38844.048
4223,2022-01-03 14:30:00.000000,48378,48308,38844.455
4224,2022-01-04 07:00:00.000000,48379,48313,38845.273
4225,2022-01-04 14:30:00.000000,48379,48320,38845.76
4226,2022-01-05 10:00:00.000000,48383,48330,38846.382
4227,2022-01-06 10:00:00.000000,48383,48336,38849.462
4228,2022-01-06 15:30:00.000000,48383,48338,38849.93
4229,2022-01-07 07:30:00.000000,48385,48342,38851.364
4230,2022-01-07 10:00:00.000000,48385,48345,38852.243
4231,2022-01-07 13:00:00.000000,48385,48348,38852.405
4232,2022-01-07 16:00:00.000000,48385,48349,38852.531
4233,2022-01-08 07:45:00.000000,48387,48353,38854.751
4234,2022-01-09 07:00:00.000000,48401,48353,38857.38
4235,2022-01-09 17:00:00.000000,48405,48353,38858.85
4236,2022-01-10 07:00:00.000000,48413,48353,38858.85
4237,2022-01-11 16:30:00.000000,48413,48359,38862.888
4238,2022-01-12 07:30:00.000000,48420,48364,38863.455
4239,2022-01-13 12:30:00.000000,48423,48385,38872.619
4240,2022-01-14 00:00:00.000000,48423,48385,38877.014
4241,2022-01-15 11:00:00.000000,48428,48404,38880.385
4242,2022-01-16 09:30:00.000000,48440,48404,38882.575
4243,2022-01-17 10:30:00.000000,48452,48406,38885.108
4244,2022-01-18 10:00:00.000000,48454,48421,38888.628
4245,2022-01-19 07:30:00.000000,48454,48430,38892.433
4384,2022-01-20 08:30:00.000000,48454,48441,38894.077
4385,2022-01-21 08:00:00.000000,48454,48451,38896.835
4458,2022-01-22 10:00:00.000000,48454,48458,38899.081
4459,2022-01-23 07:00:00.000000,48454,48467,38900.773
4532,2022-01-24 09:15:00.000000,48454,48475,38904
4672,2022-01-20 13:00:00.000000,48454,48441,38894.077
4750,2022-01-25 06:30:00.000000,48454,48483,38905.03
4824,2022-01-26 07:30:00.000000,48454,48492,38906.618
4825,2022-01-27 07:30:00.000000,48454,48501,38910.494
4826,2022-01-28 08:00:00.000000,48454,48512,38912.358
4827,2022-01-29 07:00:00.000000,48454,48521,38914.6
4905,2022-01-30 00:00:00.000000,48454,48521,38914.6
4906,2022-01-31 07:45:00.000000,48454,48543,38919.221
4907,2022-02-01 07:30:00.000000,48454,48557,38923.262
4908,2022-02-02 07:30:00.000000,48454,48566,38923.972
4909,2022-02-02 15:30:00.000000,48454,48567,38924.423
4910,2022-02-03 08:30:00.000000,48454,48572,38924.643
4994,2022-02-04 07:30:00.000000,48454,48581,38926.987
4995,2022-02-04 09:00:00.000000,48454,48582,38927.643
4996,2022-02-05 09:00:00.000000,48454,48594,38928.704
5083,2022-02-06 11:45:00.000000,48454,48607,38930.634
5171,2022-02-07 06:00:00.000000,48454,48614,38932.074
5172,2022-02-08 07:00:00.000000,48454,48623,38934.13
5173,2022-02-08 17:00:00.000000,48454,48627,38936.49
5174,2022-02-09 07:00:00.000000,48454,48632,38936.884
5266,2022-02-10 06:30:00.000000,48454,48642,38939.437
5267,2022-02-11 07:30:00.000000,48454,48652,38941.297
5268,2022-02-12 08:30:00.000000,48454,48666,38941.959
5269,2022-02-12 19:00:00.000000,48454,48671,38944.249
5270,2022-02-13 08:30:00.000000,48454,48676,38946.13
5367,2022-02-13 16:50:00.000000,48454,48682,38946.267
5368,2022-02-14 07:00:00.000000,48454,48682,38947.544
5369,2022-02-15 08:45:00.000000,48454,48696,38951.258
5370,2022-02-16 07:30:00.000000,48454,48706,38952.373
5371,2022-02-17 09:30:00.000000,48454,48714,38955.024
5675,2022-02-18 10:30:00.000000,48454,48726,38956.155
5778,2022-02-19 09:00:00.000000,48454,48734,38957.69
5779,2022-02-20 10:00:00.000000,48454,48744,38960.742
5780,2022-02-21 07:30:00.000000,48454,48759,38962.635
5781,2022-02-21 14:00:00.000000,48454,48761,38964.417
5782,2022-02-22 07:30:00.000000,48454,48766,38967.334
5783,2022-02-23 08:00:00.000000,48454,48777,38968.977
5784,2022-02-24 08:00:00.000000,48454,48788,38970.397
5785,2022-02-25 07:00:00.000000,48454,48799,38973.808
5786,2022-02-26 07:30:00.000000,48454,48811,38976.292
5787,2022-02-27 09:30:00.000000,48454,48824,38979.238
5788,2022-02-28 09:00:00.000000,48454,48835,38980.091
5789,2022-02-28 17:00:00.000000,48454,48839,38980.369
5790,2022-02-28 23:59:00.000000,48454,48843,38980.784
5791,2022-03-01 01:30:00.000000,48454,48843,38980.784
5792,2022-03-01 08:00:00.000000,48454,48844,38980.843
5793,2022-03-02 06:00:00.000000,48454,48853,38981.317
5794,2022-03-02 11:00:00.000000,48454,48855,38983.424
5795,2022-03-03 07:00:00.000000,48454,48865,38983.975
5796,2022-03-03 09:00:00.000000,48454,48867,38984.031
5797,2022-03-03 16:30:00.000000,48454,48868,38984.434
5798,2022-03-04 06:00:00.000000,48454,48876,38984.735
5922,2022-03-05 08:00:00.000000,48454,48883,38988.499
5923,2022-03-06 08:00:00.000000,48454,48895,38989.238
5924,2022-03-07 07:30:00.000000,48454,48902,38989.593
5925,2022-03-08 07:30:00.000000,48454,48911,38990.291
6307,2022-03-09 06:00:00.000000,48454,48919,38990.965
6308,2022-03-10 07:00:00.000000,48454,48929,38992.811
6309,2022-03-10 17:30:00.000000,48454,48934,38993.255
6310,2022-03-11 08:30:00.000000,48454,48941,38993.451
6311,2022-03-12 09:00:00.000000,48454,48950,38994.333
6312,2022-03-13 10:00:00.000000,48454,48958,38995.351
6313,2022-03-14 07:30:00.000000,48454,48967,38996.111
6314,2022-03-15 07:00:00.000000,48454,48975,38996.782
6315,2022-03-16 07:00:00.000000,48454,48983,38997.649
6316,2022-03-17 07:30:00.000000,48454,48993,38998.434
6317,2022-03-18 07:30:00.000000,48454,49000,38999.213
6456,2022-03-19 07:30:00.000000,48454,49011,39000.083
6457,2022-03-20 10:15:00.000000,48454,49020,39001.002
6598,2022-03-21 07:30:00.000000,48454,49028,39001.542
6599,2022-03-22 07:00:00.000000,48454,49034,39002.357
6742,2022-03-23 07:00:00.000000,48454,49041,39003.072
6743,2022-03-23 07:30:00.000000,48454,49042,39003.072
6744,2022-03-24 06:30:00.000000,48454,49048,39003.673
6745,2022-03-25 07:30:00.000000,48454,49055,39004.26
6892,2022-03-26 07:00:00.000000,48454,49066,39005.052
6893,2022-03-27 11:00:00.000000,48454,49079,39006.612
6894,2022-03-28 07:00:00.000000,48454,49085,39007.065
6895,2022-03-29 07:30:00.000000,48454,49095,39007.869
6896,2022-03-30 07:30:00.000000,48454,49102,39008.55
6897,2022-03-31 08:00:00.000000,48454,49112,39009.357
6898,2022-04-01 05:00:00.000000,48454,49119,39010.065
7206,2022-04-02 08:30:00.000000,48454,49129,39010.731
7520,2022-04-02 10:30:00.000000,48454,49131,39010.801
7521,2022-04-03 10:45:00.000000,48454,49139,39013.617
7835,2022-04-03 15:00:00.000000,48454,49140,39013.861
7836,2022-04-04 16:00:00.000000,48454,49146,39014.401
7837,2022-04-05 13:30:00.000000,48454,49154,39014.881
7838,2022-04-06 11:30:00.000000,48454,49163,39015.233
7839,2022-04-07 07:30:00.000000,48454,49170,39015.949
7840,2022-04-08 07:30:00.000000,48454,49179,39016.288
7841,2022-04-08 10:45:00.000000,48454,49181,39016.544
8006,2022-04-09 07:30:00.000000,48454,49189,39017.001
8172,2022-04-10 09:00:00.000000,48454,49201,39017.659
8173,2022-04-11 07:00:00.000000,48454,49209,39018.135
8174,2022-04-12 07:00:00.000000,48454,49215,39018.724
8343,2022-04-13 08:00:00.000000,48454,49222,39019.41
8344,2022-04-14 07:30:00.000000,48454,49228,39019.82
8345,2022-04-15 08:00:00.000000,48454,49235,39020.394
8346,2022-04-15 10:45:00.000000,48454,49237,39020.613
8501,2022-04-01 08:30:00.000000,48454,49129,39010.731
8503,2022-04-02 10:45:00.000000,48454,49139,39013.617
8504,2022-04-02 15:00:00.000000,48454,49140,39013.861
8505,2022-04-03 16:00:00.000000,48454,49146,39014.401
8506,2022-04-04 13:30:00.000000,48454,49154,39014.881
8507,2022-04-05 11:30:00.000000,48454,49163,39015.233
8508,2022-04-06 07:30:00.000000,48454,49170,39015.949
8518,2022-04-16 10:45:00.000000,48454,49237,39020.613
8519,2022-04-17 08:30:00.000000,48454,49243,39020.957
8520,2022-04-18 09:30:00.000000,48454,49260,39022.131
8521,2022-04-19 07:00:00.000000,48454,49266,39022.584
8522,2022-04-20 20:00:00.000000,48454,49280,39023.847
8523,2022-04-21 07:00:00.000000,48454,49282,39023.96
8524,2022-04-22 07:00:00.000000,48454,49290,39024.507
8525,2022-04-23 08:30:00.000000,48454,49301,39025.26
8526,2022-04-24 09:30:00.000000,48454,49308,39025.827
8527,2022-04-25 08:30:00.000000,48454,49316,39026.514
8709,2022-04-26 08:00:00.000000,48454,49323,39026.951
8892,2022-04-27 17:00:00.000000,48454,49334,39027.912
8893,2022-04-28 08:00:00.000000,48454,49338,39028.123
9078,2022-04-29 08:00:00.000000,48454,49346,39028.695
9079,2022-04-30 08:00:00.000000,48454,49350,39029.33
9266,2022-05-01 07:00:00.000000,48454,49358,39029.999
9640,2022-05-02 08:30:00.000000,48454,49366,39030.855
9641,2022-05-03 10:30:00.000000,48454,49374,39031.303
9642,2022-05-04 07:00:00.000000,48454,49381,39031.812
9833,2022-05-05 15:00:00.000000,48454,49389,39032.431
9834,2022-05-06 16:00:00.000000,48454,49396,39033.132
9835,2022-05-07 13:30:00.000000,48454,49404,39033.759
9836,2022-05-08 11:30:00.000000,48454,49415,39034.339
9837,2022-05-09 07:30:00.000000,48454,49420,39034.791
9838,2022-05-10 07:30:00.000000,48454,49427,39035.399
9839,2022-05-11 10:45:00.000000,48454,49436,39035.954
9840,2022-05-12 07:30:00.000000,48454,49436,39035.954
9841,2022-05-13 09:00:00.000000,48454,49450,39037.288
9842,2022-05-14 07:00:00.000000,48454,49457,39037.657
9843,2022-05-14 10:30:00.000000,48454,49457,39037.671
9844,2022-05-15 07:00:00.000000,48454,49467,39038.233
9845,2022-05-16 08:00:00.000000,48454,49472,39038.338
9846,2022-05-17 08:00:00.000000,48454,49486,39039.305
9847,2022-05-18 08:00:00.000000,48454,49499,39039.764
9848,2022-05-19 09:00:00.000000,48454,49510,39040.39
9849,2022-05-19 12:00:00.000000,48454,49511,39040.571
10264,2022-05-19 13:00:00.000000,48454,49512,39040.588
10265,2022-05-19 15:00:00.000000,48454,49512,39040.612
10266,2022-05-19 21:00:00.000000,48454,49515,39040.684
10267,2022-05-20 09:30:00.000000,48454,49518,39040.835
10268,2022-05-21 09:30:00.000000,48454,49526,39041.314
10269,2022-05-22 11:00:00.000000,48454,49536,39041.894
10270,2022-05-23 09:30:00.000000,48454,49545,39042.497
10271,2022-05-23 16:15:00.000000,48454,49546,39042.648
10272,2022-05-24 09:30:00.000000,48454,49552,39042.854
10273,2022-05-25 10:45:00.000000,48454,49560,39043.535
10274,2022-05-26 10:00:00.000000,48454,49567,39043.935
10275,2022-05-27 00:00:00.000000,48454,49567,39043.935
10276,2022-05-28 10:30:00.000000,48454,49580,39044.927
10277,2022-05-29 11:00:00.000000,48454,49589,39045.433
10278,2022-05-30 11:00:00.000000,48454,49598,39046.177
10279,2022-05-31 07:30:00.000000,48454,49606,39046.449
10280,2022-06-01 02:45:00.000000,48454,49611,39047.047
10281,2022-06-01 07:00:00.000000,48454,49613,39047.113
10282,2022-06-02 07:00:00.000000,48454,49619,39047.533
10283,2022-06-02 08:00:00.000000,48454,49620,39047.548
10511,2022-06-02 18:00:00.000000,48454,49622,39047.959
10512,2022-06-03 09:00:00.000000,48454,49629,39048.183
10513,2022-06-04 00:00:00.000000,48454,49629,39048.183
10514,2022-06-05 08:00:00.000000,48454,49646,39049.38
10515,2022-06-05 16:30:00.000000,48454,49650,39049.668
10516,2022-06-06 11:00:00.000000,48454,49656,39050.039
10517,2022-06-07 00:00:00.000000,48454,49656,39050.039
10518,2022-06-08 00:00:00.000000,48454,49656,39050.039
10519,2022-06-09 10:00:00.000000,48454,49680,39051.611
10520,2022-06-10 13:30:00.000000,48454,49689,39052.213
10758,2022-06-11 11:00:00.000000,48454,49697,39052.578
10997,2022-06-12 13:00:00.000000,48454,49708,39053.245
11238,2022-06-13 00:00:00.000000,48454,49708,39053.245
11239,2022-06-14 07:00:00.000000,48454,49727,39054.104
11240,2022-06-15 10:00:00.000000,48454,49736,39054.699
11241,2022-06-16 11:00:00.000000,48454,49745,39055.108
11242,2022-06-17 06:30:00.000000,48454,49756,39055.474
11243,2022-06-18 07:30:00.000000,48454,49768,39056.023
11489,2022-06-18 16:30:00.000000,48454,49775,39056.249
11490,2022-06-19 10:00:00.000000,48454,49783,39056.585
11491,2022-06-20 10:00:00.000000,48454,49793,39057.019
11492,2022-06-21 06:45:00.000000,48454,49802,39057.398
11742,2022-06-22 06:00:00.000000,48454,49812,39057.82
11743,2022-06-22 16:00:00.000000,48454,49815,39058.184
11744,2022-06-23 11:00:00.000000,48454,49825,39058.458
11745,2022-06-23 14:00:00.000000,48454,49826,39058.469
11746,2022-06-24 10:30:00.000000,48454,49838,39058.924
11747,2022-06-24 14:30:00.000000,48454,49839,39058.963
11748,2022-06-25 10:00:00.000000,48454,49847,39059.231
11749,2022-06-26 06:45:00.000000,48454,49858,39059.649
11750,2022-06-26 11:30:00.000000,48454,49860,39059.77
11751,2022-06-27 08:30:00.000000,48454,49871,39060.351
11752,2022-06-28 10:00:00.000000,48454,49880,39060.778
11753,2022-06-29 09:30:00.000000,48454,49890,39061.255
12015,2022-06-30 23:59:00.000000,48454,49909,39062.063
12016,2022-07-01 07:00:00.000000,48454,49912,39062.135
12280,2022-07-02 11:15:00.000000,48454,49922,39062.634
12545,2022-07-03 11:30:00.000000,48454,49933,39063.189
12546,2022-07-04 09:00:00.000000,48454,49943,39063.631
12547,2022-07-05 11:00:00.000000,48454,49956,39064.064
12548,2022-07-06 11:00:00.000000,48454,49963,39064.601
12549,2022-07-07 06:15:00.000000,48454,49970,39064.882
12550,2022-07-08 10:30:00.000000,48454,49979,39065.46
12551,2022-07-09 12:00:00.000000,48454,49993,39065.85
12552,2022-07-10 10:00:00.000000,48454,50002,39066.313
12553,2022-07-11 07:00:00.000000,48454,50014,39066.707
12554,2022-07-12 09:00:00.000000,48454,50026,39067.214
12555,2022-07-13 08:30:00.000000,48454,50040,39067.612
12556,2022-07-14 00:00:00.000000,48454,50040,39067.612
12557,2022-07-15 00:00:00.000000,48454,50040,39067.612
12558,2022-07-16 11:30:00.000000,48454,50081,39069.082
12559,2022-07-17 00:00:00.000000,48454,50081,39069.082
12560,2022-07-18 07:00:00.000000,48454,50110,39069.71
12561,2022-07-19 00:00:00.000000,48454,50110,39069.71
12562,2022-07-20 06:30:00.000000,48454,50140,39070.43
12563,2022-07-21 01:00:00.000000,48454,50161,39070.786
12847,2022-07-22 08:45:00.000000,48454,50164,39070.786
12848,2022-07-23 10:30:00.000000,48454,50184,39071.642
12849,2022-07-24 11:00:00.000000,48454,50201,39072.012
12850,2022-07-24 18:45:00.000000,48454,50211,39072.815
12851,2022-07-25 00:00:00.000000,48454,50211,39072.815
12852,2022-07-26 00:00:00.000000,48454,50211,39072.815
12853,2022-07-27 00:00:00.000000,48454,50243,39073.501
12854,2022-07-28 09:00:00.000000,48454,50254,39073.858
12855,2022-07-29 00:00:00.000000,48454,50254,39073.858
12856,2022-07-30 10:30:00.000000,48454,50279,39075.016
